"nameProject","testCase","tloc","tmcCabe","assertionDensity","assertionRoulette","mysteryGuest","eagerTest","sensitiveEquality","resourceOptimism","conditionalTestLogic","fireAndForget","testRunWar","loc","lcom2","lcom5","cbo","wmc","rfc","mpc","halsteadVocabulary","halsteadLength","halsteadVolume","classDataShouldBePrivate","complexClass","functionalDecomposition","godClass","spaghettiCode","isFlaky"
"logback","ch.qos.logback.core.pattern.parser.FormatInfoTest.testRightPad",26,1,0.0769230769230769,3,0,5,0,0,0,0,0,155,0,2,0,29,19,4,676,190,1238.07668444816,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.FormatInfoTest.testMinOnly",15,1,0.0666666666666666,2,0,3,0,0,0,0,0,155,0,2,0,29,19,4,676,190,1238.07668444816,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.FormatInfoTest.testMaxOnly",15,1,0.0666666666666666,2,0,3,0,0,0,0,0,155,0,2,0,29,19,4,676,190,1238.07668444816,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.CompilerTest.setUp",5,2,0,0,0,0,0,0,1,0,0,159,0,1,8,23,28,23,285,132,746.128571795462,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.CompilerTest.write",9,3,0,0,0,0,0,0,1,0,0,159,0,1,8,23,28,23,285,132,746.128571795462,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.CompilerTest.testLiteral",7,2,0,0,0,1,0,0,0,0,0,159,0,1,8,23,28,23,285,132,746.128571795462,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.CompilerTest.testBasic",18,2,0.0555555555555555,0,0,1,0,0,0,0,0,159,0,1,8,23,28,23,285,132,746.128571795462,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.CompilerTest.testFormat",66,2,0.106060606060606,0,0,1,0,0,0,0,0,159,0,1,8,23,28,23,285,132,746.128571795462,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.CompilerTest.testComposite",20,2,0.05,0,0,1,0,0,0,0,0,159,0,1,8,23,28,23,285,132,746.128571795462,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.CompilerTest.testCompositeFormatting",42,2,0.0952380952380952,0,0,1,0,0,0,0,0,159,0,1,8,23,28,23,285,132,746.128571795462,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.CompilerTest.testUnknownWord",8,2,0,0,0,1,0,0,0,0,0,159,0,1,8,23,28,23,285,132,746.128571795462,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.CompilerTest.testWithNopEscape",10,2,0,0,0,1,0,0,0,0,0,159,0,1,8,23,28,23,285,132,746.128571795462,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.SamplePatternLayoutTest.getPatternLayoutBase",3,2,0,0,0,0,0,0,0,0,0,42,1,0,5,5,6,3,48,23,89.0376232508815,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.SamplePatternLayoutTest.getEventObject",3,2,0,0,0,0,0,0,0,0,0,42,1,0,5,5,6,3,48,23,89.0376232508815,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.SamplePatternLayoutTest.testOK",9,1,0,0,0,1,0,0,0,0,0,42,1,0,5,5,6,3,48,23,89.0376232508815,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.SamplePatternLayoutTest.testEscapeClosingParentheses",9,1,0,0,0,1,0,0,0,0,0,42,1,0,5,5,6,3,48,23,89.0376232508815,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.SamplePatternLayoutTest.testEscapeBothParentheses",9,1,0,0,0,1,0,0,0,0,0,42,1,0,5,5,6,3,48,23,89.0376232508815,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.SamplePatternLayoutTest.testPercentAsLiteral",9,1,0,0,0,1,0,0,0,0,0,42,1,0,5,5,6,3,48,23,89.0376232508815,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.SamplePatternLayoutTest.getContext",3,2,0,0,0,0,0,0,0,0,0,42,1,0,5,5,6,3,48,23,89.0376232508815,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testEmpty",8,3,0,0,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testSingleLiteral",6,2,0,1,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testLiteralWithPercent",20,2,0.1,3,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testBasic",27,2,0.074074074074074,3,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testComplexNR",17,2,0,1,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testEmptyP",7,2,0,1,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testEmptyP2",8,2,0,1,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testEscape",47,2,0.106382978723404,6,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testOptions",44,2,0.0681818181818181,4,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testSimpleP",14,2,0,1,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testSimpleP2",19,2,0,1,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testMultipleRecursion",21,2,0,1,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testNested",15,2,0,1,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testEscapedParanteheses",37,2,0.081081081081081,4,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.testWindowsLikeBackSlashes",8,2,0,1,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.compositedKeyword",23,2,0.0434782608695652,2,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.TokenStreamTest.compositedKeywordFollowedByOptions",14,2,0,1,0,1,0,0,0,0,0,237,7,1,9,31,47,36,371,191,1129.99459395802,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.ParserTest.testBasic",6,2,0.166666666666667,1,0,1,0,0,0,0,0,161,74,11,3,40,39,26,277,127,714.250223285792,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.ParserTest.testKeyword",20,2,0.05,2,0,1,0,0,0,0,0,161,74,11,3,40,39,26,277,127,714.250223285792,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.ParserTest.testComposite",66,2,0.0606060606060606,5,0,1,0,0,0,0,0,161,74,11,3,40,39,26,277,127,714.250223285792,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.ParserTest.testNested",16,2,0,1,0,1,0,0,0,0,0,161,74,11,3,40,39,26,277,127,714.250223285792,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.ParserTest.testFormattingInfo",40,2,0.1,5,0,1,0,0,0,0,0,161,74,11,3,40,39,26,277,127,714.250223285792,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.ParserTest.testOptions0",10,2,0,1,0,1,0,0,0,0,0,161,74,11,3,40,39,26,277,127,714.250223285792,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.ParserTest.testOptions1",11,2,0,1,0,1,0,0,0,0,0,161,74,11,3,40,39,26,277,127,714.250223285792,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.ParserTest.keywordGluedToLitteral",8,2,0,1,0,1,0,0,0,0,0,161,74,11,3,40,39,26,277,127,714.250223285792,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.ParserTest.testCompositeFormatting",11,2,0,1,0,1,0,0,0,0,0,161,74,11,3,40,39,26,277,127,714.250223285792,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.ParserTest.empty",9,2,0,0,0,1,0,0,0,0,0,161,74,11,3,40,39,26,277,127,714.250223285792,0,0,0,0,0,0
"logback","ch.qos.logback.core.pattern.parser.ParserTest.lbcore193",14,3,0.142857142857143,0,0,1,0,0,0,0,0,161,74,11,3,40,39,26,277,127,714.250223285792,0,0,0,0,0,0
"logback","ch.qos.logback.core.spi.CyclicBufferTrackerTest.empty0",6,1,0.166666666666667,2,0,1,0,0,0,0,0,71,22,3,2,13,12,4,136,57,280.021328486955,0,0,0,0,0,0
"logback","ch.qos.logback.core.spi.CyclicBufferTrackerTest.empty1",9,1,0.333333333333333,4,0,1,0,0,0,0,0,71,22,3,2,13,12,4,136,57,280.021328486955,0,0,0,0,0,0
"logback","ch.qos.logback.core.spi.CyclicBufferTrackerTest.smoke",9,1,0.222222222222222,3,0,1,0,0,0,0,0,71,22,3,2,13,12,4,136,57,280.021328486955,0,0,0,0,0,0
"logback","ch.qos.logback.core.spi.CyclicBufferTrackerTest.destroy",12,2,0.25,4,0,1,0,0,1,0,0,71,22,3,2,13,12,4,136,57,280.021328486955,0,0,0,0,0,0
"logback","ch.qos.logback.core.spi.AppenderAttachableImplTest.setUp",3,3,0,0,0,0,0,0,1,0,0,141,0,4,3,27,19,11,601,153,978.985024983887,0,0,0,0,0,0
"logback","ch.qos.logback.core.spi.AppenderAttachableImplTest.tearDown",3,2,0,0,0,0,0,0,0,0,0,141,0,4,3,27,19,11,601,153,978.985024983887,0,0,0,0,0,0
"logback","ch.qos.logback.core.spi.AppenderAttachableImplTest.testAddAppender",12,2,0,0,0,2,0,0,0,0,0,141,0,4,3,27,19,11,601,153,978.985024983887,0,0,0,0,0,0
"logback","ch.qos.logback.core.spi.AppenderAttachableImplTest.testIteratorForAppenders",17,3,0.0588235294117647,0,0,2,0,0,1,0,0,141,0,4,3,27,19,11,601,153,978.985024983887,0,0,0,0,0,0
"logback","ch.qos.logback.core.spi.AppenderAttachableImplTest.getGetAppender",18,3,0.222222222222222,0,0,2,0,0,0,0,0,141,0,4,3,27,19,11,601,153,978.985024983887,0,0,0,0,0,0
"logback","ch.qos.logback.core.spi.AppenderAttachableImplTest.testIsAttached",11,2,0.0909090909090909,0,0,2,0,0,0,0,0,141,0,4,3,27,19,11,601,153,978.985024983887,0,0,0,0,0,0
"logback","ch.qos.logback.core.spi.AppenderAttachableImplTest.testDetachAndStopAllAppenders",13,2,0.153846153846154,0,0,3,0,0,0,0,0,141,0,4,3,27,19,11,601,153,978.985024983887,0,0,0,0,0,0
"logback","ch.qos.logback.core.spi.AppenderAttachableImplTest.testDetachAppender",12,2,0.166666666666667,0,0,4,0,0,0,0,0,141,0,4,3,27,19,11,601,153,978.985024983887,0,0,0,0,0,0
"logback","ch.qos.logback.core.spi.AppenderAttachableImplTest.testDetachAppenderByName",13,2,0.153846153846154,0,0,3,0,0,0,0,0,141,0,4,3,27,19,11,601,153,978.985024983887,0,0,0,0,0,0
"logback","ch.qos.logback.core.recovery.ResilientOutputStreamTest.verifyRecuperationAfterFailure",15,3,0,0,5,2,0,1,3,1,0,62,0,3,2,14,8,2,137,52,255.839008143063,0,0,0,0,0,1
"logback","ch.qos.logback.core.recovery.RecoveryCoordinatorTest.actualTime",5,2,0.2,2,0,1,0,0,0,1,0,55,4,0,0,12,7,3,159,48,243.307401706571,0,0,0,0,0,1
"logback","ch.qos.logback.core.recovery.RecoveryCoordinatorTest.smoke",4,1,0,1,0,2,0,0,0,0,0,55,4,0,0,12,7,3,159,48,243.307401706571,0,0,0,0,0,0
"logback","ch.qos.logback.core.recovery.RecoveryCoordinatorTest.longTermFailure",15,4,0,1,0,2,0,0,2,0,0,55,4,0,0,12,7,3,159,48,243.307401706571,0,0,0,0,0,0
"logback","ch.qos.logback.core.encoder.ByteArrayUtilTest.smoke",6,2,0,0,0,0,0,0,4,0,0,69,10,0,1,17,13,8,314,85,488.698403802202,0,0,0,0,0,0
"logback","ch.qos.logback.core.encoder.ByteArrayUtilTest.random",7,3,0,0,0,0,0,0,2,0,0,69,10,0,1,17,13,8,314,85,488.698403802202,0,0,0,0,0,0
"logback","ch.qos.logback.core.encoder.ByteArrayUtilTest.verifyLoop",5,2,0,1,0,3,0,0,1,0,0,69,10,0,1,17,13,8,314,85,488.698403802202,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.setUp",3,3,0,0,0,0,0,0,1,0,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.tearDown",6,2,0.166666666666667,2,0,0,0,0,0,0,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.appenderShouldFailToStartWithoutValidPort",8,2,0.125,1,0,4,0,0,0,0,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.appenderShouldFailToStartWithoutValidRemoteHost",8,2,0.125,1,0,4,0,0,0,0,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.appenderShouldFailToStartWithNegativeQueueSize",8,2,0.125,1,0,4,0,0,0,0,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.appenderShouldFailToStartWithUnresolvableRemoteHost",8,2,0.125,1,0,4,0,0,0,0,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.appenderShouldFailToStartWithZeroQueueLength",8,2,0.125,2,0,4,0,0,0,0,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.appenderShouldStartWithValidParameters",9,2,0.222222222222222,3,0,4,0,0,0,0,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.appenderShouldCleanupTasksWhenStopped",13,2,0.0769230769230769,2,0,5,0,0,0,0,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.waitForActiveCountToEqual",11,3,0,0,0,0,0,0,1,1,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.testAppendWhenNotStarted",9,2,0.111111111111111,2,0,4,0,0,0,0,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.testAppendNullEvent",6,2,0,1,0,3,0,0,0,0,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.testAppendEvent",9,2,0.111111111111111,1,0,4,0,0,0,0,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSocketAppenderTest.testDispatchEvent",18,4,0.0555555555555555,1,0,5,0,0,1,1,0,431,253,1,18,67,60,34,1801,463,3470.69307081647,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSSLSocketAppenderTest.setUp",3,3,0,0,0,0,0,0,1,0,0,106,11,4,6,10,14,8,342,149,869.386799822328,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.AbstractSSLSocketAppenderTest.testUsingDefaultConfig",5,2,0,1,0,2,0,0,0,0,0,106,11,4,6,10,14,8,342,149,869.386799822328,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.DefaultSocketConnectorTest.setUp",5,3,0,0,0,0,0,0,1,0,0,125,3,1,6,16,16,9,443,138,840.912628266229,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.DefaultSocketConnectorTest.tearDown",5,3,0,0,0,0,0,0,1,0,0,125,3,1,6,16,16,9,443,138,840.912628266229,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.DefaultSocketConnectorTest.testConnect",8,2,0.125,2,0,0,0,0,0,0,0,125,3,1,6,16,16,9,443,138,840.912628266229,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.DefaultSocketConnectorTest.testConnectionFails",15,3,0.133333333333333,4,0,0,0,0,0,0,0,125,3,1,6,16,16,9,443,138,840.912628266229,0,0,0,0,0,1
"logback","ch.qos.logback.core.net.DefaultSocketConnectorTest.testConnectEventually",21,3,0.142857142857143,5,0,0,0,0,0,0,0,125,3,1,6,16,16,9,443,138,840.912628266229,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.ConcurrentServerRunnerTest.setUp",3,3,0,0,0,0,0,0,1,0,0,231,39,2,8,20,25,14,899,272,1849.94898537628,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.ConcurrentServerRunnerTest.tearDown",4,2,0,1,0,0,0,0,0,0,0,231,39,2,8,20,25,14,899,272,1849.94898537628,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.ConcurrentServerRunnerTest.testStartStop",15,4,0.266666666666667,5,0,2,0,0,1,0,0,231,39,2,8,20,25,14,899,272,1849.94898537628,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.ConcurrentServerRunnerTest.testRunOneClient",14,4,0,1,0,3,0,0,1,0,0,231,39,2,8,20,25,14,899,272,1849.94898537628,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.ConcurrentServerRunnerTest.testRunManyClients",16,4,0,1,0,3,0,0,2,0,0,231,39,2,8,20,25,14,899,272,1849.94898537628,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.ConcurrentServerRunnerTest.testRunClientAndVisit",16,4,0.0625,2,0,4,0,0,1,0,0,231,39,2,8,20,25,14,899,272,1849.94898537628,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.RemoteReceiverStreamClientTest.setUp",4,3,0,0,0,0,0,0,1,0,0,145,0,1,10,22,22,15,598,152,971.825794600496,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.RemoteReceiverStreamClientTest.testOfferEventAndRun",9,2,0.111111111111111,2,0,1,0,0,0,0,0,145,0,1,10,22,22,15,598,152,971.825794600496,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.RemoteReceiverStreamClientTest.testOfferEventSequenceAndRun",13,3,0.0769230769230769,2,0,1,0,0,2,0,0,145,0,1,10,22,22,15,598,152,971.825794600496,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.ServerSocketListenerTest.setUp",5,3,0,1,0,0,0,0,1,0,0,89,3,0,5,15,16,10,235,103,562.337307956848,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.ServerSocketListenerTest.testAcceptClient",17,4,0.0588235294117647,2,0,2,0,0,1,0,0,89,3,0,5,15,16,10,235,103,562.337307956848,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.AbstractServerSocketAppenderTest.setUp",5,3,0,0,0,0,0,0,1,0,0,217,139,2,10,48,44,26,790,223,1487.86334683782,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.AbstractServerSocketAppenderTest.tearDown",3,2,0,0,0,0,0,0,0,0,0,217,139,2,10,48,44,26,790,223,1487.86334683782,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.AbstractServerSocketAppenderTest.testStartStop",8,2,0.375,4,0,2,0,0,0,0,0,217,139,2,10,48,44,26,790,223,1487.86334683782,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.AbstractServerSocketAppenderTest.testStartWhenAlreadyStarted",5,2,0,1,0,1,0,0,0,0,0,217,139,2,10,48,44,26,790,223,1487.86334683782,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.AbstractServerSocketAppenderTest.testStopThrowsException",12,2,0.333333333333333,5,0,2,0,0,0,0,0,217,139,2,10,48,44,26,790,223,1487.86334683782,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.AbstractServerSocketAppenderTest.testStopWhenNotStarted",4,2,0,1,0,1,0,0,0,0,0,217,139,2,10,48,44,26,790,223,1487.86334683782,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.SSLServerSocketAppenderBaseTest.setUp",3,3,0,0,0,0,0,0,1,0,0,80,2,2,6,8,12,8,206,83,442.213722009535,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.server.SSLServerSocketAppenderBaseTest.testUsingDefaultConfig",5,2,0,1,0,2,0,0,0,0,0,80,2,2,6,8,12,8,206,83,442.213722009535,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SecureRandomFactoryBeanTest.testDefaults",3,2,0,1,0,1,0,0,0,0,0,101,6,3,3,17,8,3,401,143,857.136484104839,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SecureRandomFactoryBeanTest.testExplicitProvider",5,2,0,1,0,3,0,0,0,0,0,101,6,3,3,17,8,3,401,143,857.136484104839,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SecureRandomFactoryBeanTest.testUnknownProvider",10,3,0,1,0,2,0,0,0,0,0,101,6,3,3,17,8,3,401,143,857.136484104839,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SecureRandomFactoryBeanTest.testUnknownAlgorithm",10,3,0,1,0,2,0,0,0,0,0,101,6,3,3,17,8,3,401,143,857.136484104839,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.KeyManagerFactoryFactoryBeanTest.testDefaults",3,2,0,1,0,1,0,0,0,0,0,91,6,3,3,17,9,4,337,128,744.970615085102,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.KeyManagerFactoryFactoryBeanTest.testExplicitAlgorithm",4,2,0,1,0,2,0,0,0,0,0,91,6,3,3,17,9,4,337,128,744.970615085102,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.KeyManagerFactoryFactoryBeanTest.testExplicitProvider",5,2,0,1,0,3,0,0,0,0,0,91,6,3,3,17,9,4,337,128,744.970615085102,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLContextFactoryBeanTest.setUp",4,3,0,0,0,0,0,0,1,0,0,341,152,2,14,58,67,47,1543,320,2349.27483275621,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLContextFactoryBeanTest.testCreateDefaultContext",4,2,0.25,2,0,1,0,0,0,0,0,341,152,2,14,58,67,47,1543,320,2349.27483275621,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLContextFactoryBeanTest.testCreateContext",19,2,0.578947368421053,12,0,6,0,0,0,0,0,341,152,2,14,58,67,47,1543,320,2349.27483275621,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.KeyStoreFactoryBeanTest.testDefaults",4,2,0,1,0,2,0,0,0,0,0,186,37,2,9,29,25,15,832,216,1452.34780721738,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.KeyStoreFactoryBeanTest.testExplicitProvider",6,2,0,1,0,4,0,0,0,0,0,186,37,2,9,29,25,15,832,216,1452.34780721738,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.KeyStoreFactoryBeanTest.testExplicitType",5,2,0,1,0,3,0,0,0,0,0,186,37,2,9,29,25,15,832,216,1452.34780721738,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.KeyStoreFactoryBeanTest.testPKCS12Type",5,2,0,1,0,3,0,0,0,0,0,186,37,2,9,29,25,15,832,216,1452.34780721738,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.KeyStoreFactoryBeanTest.testExplicitPassphrase",5,2,0,1,0,3,0,0,0,0,0,186,37,2,9,29,25,15,832,216,1452.34780721738,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLParametersConfigurationTest.setUp",3,3,0,0,0,0,0,0,1,0,0,256,120,2,8,37,49,32,1089,233,1629.37252364338,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLParametersConfigurationTest.testSetIncludedProtocols",6,2,0,0,0,2,0,0,0,0,0,256,120,2,8,37,49,32,1089,233,1629.37252364338,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLParametersConfigurationTest.testSetExcludedProtocols",6,2,0,0,0,2,0,0,0,0,0,256,120,2,8,37,49,32,1089,233,1629.37252364338,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLParametersConfigurationTest.testSetIncludedAndExcludedProtocols",7,2,0,0,0,3,0,0,0,0,0,256,120,2,8,37,49,32,1089,233,1629.37252364338,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLParametersConfigurationTest.testSetIncludedCipherSuites",6,2,0,0,0,2,0,0,0,0,0,256,120,2,8,37,49,32,1089,233,1629.37252364338,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLParametersConfigurationTest.testSetExcludedCipherSuites",6,2,0,0,0,2,0,0,0,0,0,256,120,2,8,37,49,32,1089,233,1629.37252364338,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLParametersConfigurationTest.testSetExcludedAndIncludedCipherSuites",7,2,0,0,0,3,0,0,0,0,0,256,120,2,8,37,49,32,1089,233,1629.37252364338,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLParametersConfigurationTest.testSetNeedClientAuth",5,2,0,1,0,3,0,0,0,0,0,256,120,2,8,37,49,32,1089,233,1629.37252364338,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLParametersConfigurationTest.testSetWantClientAuth",5,2,0,1,0,3,0,0,0,0,0,256,120,2,8,37,49,32,1089,233,1629.37252364338,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLParametersConfigurationTest.testPassDefaultProtocols",6,2,0,1,0,1,0,0,0,0,0,256,120,2,8,37,49,32,1089,233,1629.37252364338,0,0,0,0,0,0
"logback","ch.qos.logback.core.net.ssl.SSLParametersConfigurationTest.testPassDefaultCipherSuites",6,2,0,1,0,1,0,0,0,0,0,256,120,2,8,37,49,32,1089,233,1629.37252364338,0,0,0,0,0,0
